1933.75   -7.10000   0.00
1933.83   -7.40000   0.00
1933.92   -7.30000   0.00
1934.00   -7.10000   0.00
1934.08   -6.50000   0.00
1934.17   -4.40000   0.00
1934.25   -4.10000   0.00
1934.33   -3.70000   0.00
1934.42   -0.80000   0.00
1934.50    0.30000   0.00
1934.58   -0.60000   0.00
1934.67   -0.70000   0.00
1934.75    0.10000   0.00
1934.83   -2.40000   0.00
1934.92   -2.10000   0.00
1935.00   -2.80000   0.00
1935.08   -2.10000   0.00
1935.17   -2.60000   0.00
1935.25   -2.00000   0.00
1935.33   -3.00000   0.00
1935.42   -1.60000   0.00
1935.50   -1.20000   0.00
1935.58   -1.20000   0.00
1935.67   -0.90000   0.00
1935.75    0.30000   0.00
1935.83    1.30000   0.00
1935.92    2.20000   0.00
1936.00    2.40000   0.00
1936.08    1.00000   0.00
1936.17    0.40000   0.00
1936.25   -0.90000   0.00
1936.33   -2.10000   0.00
1936.42   -1.70000   0.00
1936.50   -0.50000   0.00
1936.58    0.10000   0.00
1936.67    1.80000   0.00
1936.75    3.20000   0.00
1936.83    1.70000   0.00
1936.92    2.80000   0.00
1937.00    2.20000   0.00
1937.08    1.10000   0.00
1937.17   -0.40000   0.00
1937.25    0.20000   0.00
1937.33    0.20000   0.00
1937.42   -0.20000   0.00
1937.50   -0.20000   0.00
1937.58    0.80000   0.00
1937.67    2.00000   0.00
1937.75    0.70000   0.00
1937.83    0.40000   0.00
1937.92    0.00000   0.00
1938.00    0.20000   0.00
1938.08   -0.50000   0.00
1938.17   -1.70000   0.00
1938.25   -3.60000   0.00
1938.33   -6.60000   0.00
1938.42   -9.30000   0.00
1938.50  -10.10000   0.00
1938.58  -10.90000   0.00
1938.67   -8.80000   0.00
1938.75   -7.90000   0.00
1938.83   -7.70000   0.00
1938.92   -8.70000   0.00
1939.00   -8.60000   0.00
1939.08   -9.10000   0.00
1939.17   -7.10000   0.00
1939.25   -4.50000   0.00
1939.33   -2.70000   0.00
1939.42   -0.40000   0.00
1939.50    2.40000   0.00
1939.58    3.50000   0.00
1939.67    4.30000   0.00
1939.75    5.50000   0.00
1939.83    6.60000   0.00
1939.92    7.10000   0.00
1940.00    8.80000   0.00
1940.08    9.70000   0.00
1940.17   10.90000   0.00
1940.25   12.30000   0.00
1940.33   12.20000   0.00
1940.42   12.50000   0.00
1940.50   12.30000   0.00
1940.58   12.20000   0.00
1940.67   10.90000   0.00
1940.75   13.40000   0.00
1940.83   12.90000   0.00
1940.92   14.00000   0.00
1941.00   15.00000   0.00
